assessmentId,internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,authority,redlistCategory,redlistCriteria,criteriaVersion,populationTrend,scopes
503908,11797,Lepus castroviejoi,ANIMALIA,CHORDATA,LAGOMORPHA,MAMMALIA,LEPORIDAE,Lepus,castroviejoi,,,,"Palacios, 1977",Vulnerable,B1ab(v),3.1,Decreasing,"Global, Europe & Mediterranean"
518549,136503,Plecotus sardus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Plecotus,sardus,,,,"Mucedda, Kiefer, Pidinchedda, &amp; Veith, 2002",Vulnerable,B2ab(iii),3.1,Decreasing,"Global, Europe & Mediterranean"
519016,136773,Uromys boeadii,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,MURIDAE,Uromys,boeadii,,,,"Groves &amp; Flannery, 1994",Critically Endangered,A4cd,3.1,Decreasing,Global
546843,14922,Nyctalus azoreum,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Nyctalus,azoreum,,,,"(Thomas, 1901)",Vulnerable,C2a(i),3.1,Decreasing,"Global, Europe & Mediterranean"
739675,15602,Euryoryzomys lamia,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Euryoryzomys,lamia,,,,"(Thomas, 1901)",Vulnerable,"B2ab(i,iii)",3.1,Decreasing,Global
1306343,17026,Phocarctos hookeri,ANIMALIA,CHORDATA,CARNIVORA,MAMMALIA,OTARIIDAE,Phocarctos,hookeri,,,,"(Gray, 1844)",Endangered,A4bd,3.1,Decreasing,Global
1380378,17315,Pipistrellus maderensis,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Pipistrellus,maderensis,,,,"(Dobson, 1878)",Vulnerable,C2a(i),3.1,Decreasing,"Global, Europe & Mediterranean"
1424721,17602,Plecotus teneriffae,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Plecotus,teneriffae,,,,"Barret-Hamilton, 1907",Vulnerable,"B1ab(iii,v)",3.1,Decreasing,"Global, Europe & Mediterranean"
2952954,41305,Lepus corsicanus,ANIMALIA,CHORDATA,LAGOMORPHA,MAMMALIA,LEPORIDAE,Lepus,corsicanus,,,,"de Winton, 1898",Vulnerable,A2bcde,3.1,Decreasing,"Global, Europe & Mediterranean"
3031266,5560,Crocidura canariensis,ANIMALIA,CHORDATA,EULIPOTYPHLA,MAMMALIA,SORICIDAE,Crocidura,canariensis,,,,"Hutterer, Lopez-Jurado &amp; Vogel, 1987",Endangered,"B1ab(i,iii)",3.1,Decreasing,Global & Europe
3165925,10108,Hipposideros ridleyi,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,HIPPOSIDERIDAE,Hipposideros,ridleyi,,,,"Robinson &amp; Kloss, 1911",Vulnerable,A3c,3.1,Decreasing,Global
3169035,10125,Hipposideros curtus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,HIPPOSIDERIDAE,Hipposideros,curtus,,,,"G.M. Allen, 1921",Vulnerable,B2ab(iii),3.1,Decreasing,Global
3169728,10127,Hipposideros demissus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,HIPPOSIDERIDAE,Hipposideros,demissus,,,,"K. Andersen, 1909",Vulnerable,D2,3.1,Unknown,Global
3170436,10130,Hipposideros doriae,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,HIPPOSIDERIDAE,Hipposideros,doriae,,,,"(Peters, 1871)",Near Threatened,,3.1,Decreasing,Global
3172921,10140,Hipposideros jonesi,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,HIPPOSIDERIDAE,Hipposideros,jonesi,,,,"Hayman, 1947",Near Threatened,,3.1,Decreasing,Global
3173193,10141,Hipposideros lamottei,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,HIPPOSIDERIDAE,Hipposideros,lamottei,,,,"Brosset, 1985",Critically Endangered,"B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)",3.1,Decreasing,Global
3175165,10149,Hipposideros marisae,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,HIPPOSIDERIDAE,Hipposideros,marisae,,,,"Aellen, 1954",Vulnerable,"B2ab(ii,iii,iv,v)",3.1,Decreasing,Global
3177675,10161,Hipposideros sorenseni,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,HIPPOSIDERIDAE,Hipposideros,sorenseni,,,,"Kitchener &amp; Maryanto, 1993",Vulnerable,D2,3.1,Unknown,Global
3198943,10543,Hylobates agilis,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,HYLOBATIDAE,Hylobates,agilis,,,,"F. Cuvier, 1821",Endangered,A2cd,3.1,Decreasing,Global
3199263,10547,Hylobates klossii,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,HYLOBATIDAE,Hylobates,klossii,,,,"(Miller, 1903)",Endangered,A2cd,3.1,Decreasing,Global
3199623,10548,Hylobates lar,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,HYLOBATIDAE,Hylobates,lar,,,,"(Linneaus, 1771)",Endangered,A2cd,3.1,Decreasing,Global
3199941,10550,Hylobates moloch,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,HYLOBATIDAE,Hylobates,moloch,,,,"(Audebert, 1798)",Endangered,C2a(i),3.1,Decreasing,Global
3200582,10552,Hylobates pileatus,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,HYLOBATIDAE,Hylobates,pileatus,,,,"(Gray, 1861)",Endangered,A4cd,3.1,Decreasing,Global
3231434,10966,Kerivoula africana,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Kerivoula,africana,,,,"Dobson, 1878",Endangered,B2ab(iii),3.1,Decreasing,Global
3232098,10970,Phoniscus atrox,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Phoniscus,atrox,,,,"Miller, 1905",Near Threatened,,3.1,Decreasing,Global
3232793,10973,Kerivoula flora,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Kerivoula,flora,,,,"Thomas, 1914",Vulnerable,A2c+3c,3.1,Decreasing,Global
3233370,10975,Kerivoula intermedia,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Kerivoula,intermedia,,,,"Hill &amp; Francis, 1984",Near Threatened,,3.1,Decreasing,Global
3234174,10978,Kerivoula minuta,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Kerivoula,minuta,,,,"Miller, 1898",Near Threatened,,3.1,Decreasing,Global
3235519,10983,Kerivoula pellucida,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Kerivoula,pellucida,,,,"(Waterhouse, 1845)",Near Threatened,,3.1,Decreasing,Global
3259920,11175,Lagothrix lagothricha,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,ATELIDAE,Lagothrix,lagothricha,,,,"(Humboldt, 1812)",Vulnerable,A3cd,3.1,Decreasing,Global
3274238,11374,Latidens salimalii,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PTEROPODIDAE,Latidens,salimalii,,,,"Thonglongya, 1972",Endangered,B1ab(iii)+2ab(iii),3.1,Decreasing,Global
3288917,1151,Ammotragus lervia,ANIMALIA,CHORDATA,CETARTIODACTYLA,MAMMALIA,BOVIDAE,Ammotragus,lervia,,,,"(Pallas, 1777)",Vulnerable,C1,3.1,Decreasing,Global
3289886,11503,Leontopithecus caissara,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,CALLITRICHIDAE,Leontopithecus,caissara,,,,"Lorini &amp; Persson, 1990",Critically Endangered,C1,3.1,Decreasing,Global
3290864,11505,Leontopithecus chrysopygus,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,CALLITRICHIDAE,Leontopithecus,chrysopygus,,,,"(Mikan, 1823)",Endangered,B2ab(iii),3.1,Decreasing,Global
3338689,12375,Loris tardigradus,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,LORISIDAE,Loris,tardigradus,,,,"(Linnaeus, 1758)",Endangered,C2a(i),3.1,Decreasing,Global
3339343,12392,Loxodonta africana,ANIMALIA,CHORDATA,PROBOSCIDEA,MAMMALIA,ELEPHANTIDAE,Loxodonta,africana,,,,"(Blumenbach, 1797)",Vulnerable,A2a,3.1,Increasing,Global
3354519,12548,Macaca arctoides,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,CERCOPITHECIDAE,Macaca,arctoides,,,,"(I. Geoffroy, 1831)",Vulnerable,A3cd+4cd,3.1,Decreasing,Global
3354977,12549,Macaca assamensis,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,CERCOPITHECIDAE,Macaca,assamensis,,,,"M'Clelland, 1840",Near Threatened,,3.1,Decreasing,Global
3356200,12553,Macaca maura,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,CERCOPITHECIDAE,Macaca,maura,,,,"(H.R. Schinz, 1825)",Endangered,A2cd,3.1,Decreasing,Global
3356892,12555,Macaca nemestrina,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,CERCOPITHECIDAE,Macaca,nemestrina,,,,"(Linnaeus, 1766)",Vulnerable,A2cd,3.1,Decreasing,Global
3357272,12556,Macaca nigra,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,CERCOPITHECIDAE,Macaca,nigra,,,,"(Desmarest, 1822)",Critically Endangered,A2cd,3.1,Decreasing,Global
3357511,12557,Macaca ochreata,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,CERCOPITHECIDAE,Macaca,ochreata,,,,"(Ogilby, 1841)",Vulnerable,A3c,3.1,Decreasing,Global
3358033,12559,Macaca silenus,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,CERCOPITHECIDAE,Macaca,silenus,,,,"(Linnaeus, 1758)",Endangered,C2a(i),3.1,Decreasing,Global
3358720,12560,Macaca sinica,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,CERCOPITHECIDAE,Macaca,sinica,,,,"(Linneaus, 1771)",Endangered,A2cd,3.1,Decreasing,Global
3359140,12561,Macaca sylvanus,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,CERCOPITHECIDAE,Macaca,sylvanus,,,,"(Linnaeus, 1758)",Endangered,A2bcd+4bcd,3.1,Decreasing,Global & Mediterranean
3359510,12562,Macaca thibetana,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,CERCOPITHECIDAE,Macaca,thibetana,,,,"(Milne-Edwards, 1870)",Near Threatened,,3.1,Decreasing,Global
3359793,12563,Macaca tonkeana,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,CERCOPITHECIDAE,Macaca,tonkeana,,,,"(Meyer, 1899)",Vulnerable,A2cd+3cd+4cd,3.1,Decreasing,Global
3360226,12568,Macaca nigrescens,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,CERCOPITHECIDAE,Macaca,nigrescens,,,,"(Temminck, 1849)",Vulnerable,"A2cd+3cd+4cd; B1ab(ii,iv)",3.1,Decreasing,Global
3360807,12570,Macaca hecki,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,CERCOPITHECIDAE,Macaca,hecki,,,,"(Matschie, 1901)",Vulnerable,A3cd+4cd,3.1,Decreasing,Global
3377185,12753,Mandrillus leucophaeus,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,CERCOPITHECIDAE,Mandrillus,leucophaeus,,,,"(F. Cuvier, 1807)",Endangered,A2cd,3.1,Unknown,Global
3386921,12827,Marmota menzbieri,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,SCIURIDAE,Marmota,menzbieri,,,,"(Kashkarov, 1925)",Vulnerable,B1ab(iii),3.1,Decreasing,Global
3400651,12945,Megaerops kusnotoi,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PTEROPODIDAE,Megaerops,kusnotoi,,,,"Hill &amp; Boeadi, 1978",Vulnerable,A3c,3.1,Decreasing,Global
3401295,12948,Megaerops wetmorei,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PTEROPODIDAE,Megaerops,wetmorei,,,,"Taylor, 1934",Vulnerable,A4c,3.1,Decreasing,Global
3415328,13162,Meriones dahli,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,MURIDAE,Meriones,dahli,,,,"Shidlovsky, 1962",Endangered,B1ab(iii),3.1,Decreasing,Global
3417032,13168,Meriones sacramenti,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,MURIDAE,Meriones,sacramenti,,,,"Thomas, 1922",Vulnerable,B1ab(iii),3.1,Decreasing,Global & Mediterranean
3420155,13215,Mesocapromys angelcabrerai,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CAPROMYIDAE,Mesocapromys,angelcabrerai,,,,"(Varona, 1979)",Endangered,C2a(i),3.1,Unknown,Global
3421173,13219,Mesocricetus auratus,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Mesocricetus,auratus,,,,"(Waterhouse, 1839)",Vulnerable,B1ab(iii),3.1,Decreasing,Global & Mediterranean
3421550,13220,Mesocricetus brandti,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Mesocricetus,brandti,,,,"(Nehring, 1898)",Near Threatened,,3.1,Decreasing,Global
3421872,13221,Mesocricetus newtoni,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Mesocricetus,newtoni,,,,"(Nehring, 1898)",Near Threatened,,3.1,Decreasing,Global & Europe
3633098,13321,Microcavia shiptoni,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CAVIIDAE,Microcavia,shiptoni,,,,"(Thomas, 1925)",Near Threatened,,3.1,Decreasing,Global
3913610,13417,Microtus breweri,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Microtus,breweri,,,,"(Baird, 1858)",Vulnerable,D2,3.1,Stable,Global
3937747,13432,Microtus guatemalensis,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Microtus,guatemalensis,,,,"Merriam, 1898",Near Threatened,,3.1,Decreasing,Global
4128558,135440,Semnopithecus priam,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,CERCOPITHECIDAE,Semnopithecus,priam,,,,"Blyth, 1844",Near Threatened,,3.1,Decreasing,Global
4129010,135446,Ateles fusciceps,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,ATELIDAE,Ateles,fusciceps,,,,"Gray, 1866",Critically Endangered,A2cd,3.1,Decreasing,Global
4129766,135485,Hipposideros vittatus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,HIPPOSIDERIDAE,Hipposideros,vittatus,,,,"(Peters, 1852)",Near Threatened,,3.1,Decreasing,Global
4186308,13570,Miniopterus robustior,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,MINIOPTERIDAE,Miniopterus,robustior,,,,"Revilliod, 1914",Endangered,"B1ab(iii,iv)+2ab(iii,iv)",3.1,Unknown,Global
4263124,136230,Echiothrix centrosa,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,MURIDAE,Echiothrix,centrosa,,,,"Miller &amp; Hollister, 1921",Vulnerable,A4c,3.1,Decreasing,Global
4269404,136287,Punomys kofordi,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Punomys,kofordi,,,,"Pacheco &amp; Patton, 1995",Vulnerable,D2,3.1,Unknown,Global
4269513,136288,Myotis hajastanicus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Myotis,hajastanicus,,,,"Argyropulo, 1939",Critically Endangered,D,3.1,Unknown,Global
4279864,136356,Dyacopterus brooksi,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PTEROPODIDAE,Dyacopterus,brooksi,,,,"Thomas, 1920",Vulnerable,A4c,3.1,Decreasing,Global
4282456,136373,Pteropus capistratus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PTEROPODIDAE,Pteropus,capistratus,,,,"Peters, 1876",Near Threatened,,3.1,Decreasing,Global
4292200,136441,Nyctimene keasti,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PTEROPODIDAE,Nyctimene,keasti,,,,"Kitchener in Kitchener, Packer &amp; Maryanto, 1993",Vulnerable,"B1ab(ii,iii)",3.1,Decreasing,Global
4298208,136480,Thomasomys macrotis,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Thomasomys,macrotis,,,,"Gardner &amp; Romo, 1993",Vulnerable,D2,3.1,Decreasing,Global
4300437,136496,Rhinolophus robinsoni,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,RHINOLOPHIDAE,Rhinolophus,robinsoni,,,,"K. Andersen, 1918",Near Threatened,,3.1,Decreasing,Global
4301419,136500,Presbytis natunae,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,CERCOPITHECIDAE,Presbytis,natunae,,,,"(Thomas &amp; Hartet, 1894)",Vulnerable,C2a(ii),3.1,Decreasing,Global
4306390,136531,Pteropus ualanus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PTEROPODIDAE,Pteropus,ualanus,,,,"Peters, 1883",Vulnerable,D2,3.1,Stable,Global
4311929,136569,Macaca munzala,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,CERCOPITHECIDAE,Macaca,munzala,,,,"Madhusudan &amp; Mishra, 2005",Endangered,B1ab(v); D,3.1,Decreasing,Global
4312676,136575,Thomasomys onkiro,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Thomasomys,onkiro,,,,"Luna &amp; Pacheco, 2002",Vulnerable,D2,3.1,Decreasing,Global
4316355,136596,Crocidura hikmiya,ANIMALIA,CHORDATA,EULIPOTYPHLA,MAMMALIA,SORICIDAE,Crocidura,hikmiya,,,,"Meegaskumbura, Meegaskumbura, Pethiyagoda, Manamendra-Arachchi &amp; Schneider, 2007",Endangered,B1ab(iii),3.1,Decreasing,Global
4316827,136600,Hipposideros pelingensis,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,HIPPOSIDERIDAE,Hipposideros,pelingensis,,,,"Shamel, 1940",Near Threatened,,3.1,Decreasing,Global
4321414,136640,Cacajao hosomi,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,PITHECIIDAE,Cacajao,hosomi,,,,"Boubli, da Silva, Amado, Herbk, Pontual &amp; Farias, 2008",Vulnerable,A2d,3.1,Decreasing,Global
4325153,136667,Thomasomys apeco,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Thomasomys,apeco,,,,"L. Leo &amp; Gardner, 1993",Vulnerable,D2,3.1,Unknown,Global
4333989,136739,Hipposideros inornatus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,HIPPOSIDERIDAE,Hipposideros,inornatus,,,,"McKean, 1970",Vulnerable,D1,3.1,Stable,Global
4336825,136765,Nyctalus furvus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Nyctalus,furvus,,,,"Imaizumi &amp; Yoshiyuki, 1968",Vulnerable,B1ab(iii),3.1,Decreasing,Global
4337294,136768,Eonycteris robusta,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PTEROPODIDAE,Eonycteris,robusta,,,,"Miller, 1913",Near Threatened,,3.1,Decreasing,Global
4338386,136776,Harpyionycteris celebensis,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PTEROPODIDAE,Harpyionycteris,celebensis,,,,"Miller &amp; Hollister, 1921",Vulnerable,A2d,3.1,Decreasing,Global
4342098,136807,Nyctophilus nebulosus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Nyctophilus,nebulosus,,,,"Parnaby, 2002",Critically Endangered,"B1ab(i,ii,iii)",3.1,Decreasing,Global
4343857,136823,Eptesicus japonensis,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Eptesicus,japonensis,,,,"Imaizumi, 1953",Endangered,B1ab(iii),3.1,Decreasing,Global
4358082,13846,Mops petersoni,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,MOLOSSIDAE,Mops,petersoni,,,,"(El-Rayah, 1981)",Near Threatened,,3.1,Unknown,Global
4361614,13885,Mormopterus norfolkensis,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,MOLOSSIDAE,Mormopterus,norfolkensis,,,,"(Gray, 1839)",Vulnerable,C1,3.1,Decreasing,Global
4366971,13936,Murina aenea,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Murina,aenea,,,,"Hill, 1964",Vulnerable,A2c+3c,3.1,Decreasing,Global
4369018,13945,Murina rozendaali,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Murina,rozendaali,,,,"Hill &amp; Francis, 1984",Vulnerable,A2c+3c,3.1,Decreasing,Global
4389146,14087,Myomimus roachi,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,GLIRIDAE,Myomimus,roachi,,,,"(Bate, 1937)",Vulnerable,B2ab(iii),3.1,Decreasing,Global & Mediterranean
4391212,14108,Myosorex longicaudatus,ANIMALIA,CHORDATA,EULIPOTYPHLA,MAMMALIA,SORICIDAE,Myosorex,longicaudatus,,,,"Meester & Dippenaar, 1978",Vulnerable,B1ab(iii),3.1,Decreasing,Global
4392443,14111,Myosorex blarina,ANIMALIA,CHORDATA,EULIPOTYPHLA,MAMMALIA,SORICIDAE,Myosorex,blarina,,,,"Thomas, 1906",Endangered,B1ab(iii),3.1,Decreasing,Global
4393532,14114,Myosorex sclateri,ANIMALIA,CHORDATA,EULIPOTYPHLA,MAMMALIA,SORICIDAE,Myosorex,sclateri,,,,"Thomas & Schwann, 1905",Near Threatened,,3.1,Decreasing,Global
4419069,14194,Myotis ridleyi,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Myotis,ridleyi,,,,"Thomas, 1898",Near Threatened,,3.1,Decreasing,Global
4427189,14258,Mysateles prehensilis,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CAPROMYIDAE,Mysateles,prehensilis,,,,"(Poeppig, 1824)",Near Threatened,,3.1,Unknown,Global
4427606,14260,Mystacina robusta,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,MYSTACINIDAE,Mystacina,robusta,,,,"Dwyer, 1962",Critically Endangered,D,3.1,Unknown,Global
4427784,14261,Mystacina tuberculata,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,MYSTACINIDAE,Mystacina,tuberculata,,,,"Gray, 1843",Vulnerable,"B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)",3.1,Decreasing,Global
4429442,14294,Naemorhedus baileyi,ANIMALIA,CHORDATA,CETARTIODACTYLA,MAMMALIA,BOVIDAE,Naemorhedus,baileyi,,,,"Pocock, 1914",Vulnerable,C2a(i),3.1,Decreasing,Global
4429742,14295,Naemorhedus caudatus,ANIMALIA,CHORDATA,CETARTIODACTYLA,MAMMALIA,BOVIDAE,Naemorhedus,caudatus,,,,"(Milne-Edwards, 1867)",Vulnerable,A2cd,3.1,Decreasing,Global
4430073,14296,Naemorhedus goral,ANIMALIA,CHORDATA,CETARTIODACTYLA,MAMMALIA,BOVIDAE,Naemorhedus,goral,,,,"(Hardwicke, 1825)",Near Threatened,,3.1,Decreasing,Global
4430834,14303,Naemorhedus griseus,ANIMALIA,CHORDATA,CETARTIODACTYLA,MAMMALIA,BOVIDAE,Naemorhedus,griseus,,,,"Milne-Edwards, 1871",Vulnerable,A2d,3.1,Decreasing,Global
4434312,14352,Nasalis larvatus,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,CERCOPITHECIDAE,Nasalis,larvatus,,,,"(Wurmb, 1787)",Endangered,A2cd,3.1,Decreasing,Global
4446084,14581,Neotoma magister,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Neotoma,magister,,,,"Baird, 1858",Near Threatened,,3.1,Decreasing,Global
4446470,14583,Neotoma angustapalata,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Neotoma,angustapalata,,,,"Baker, 1951",Endangered,B1ab(iii),3.1,Decreasing,Global
4453417,14660,Nesokia bunnii,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,MURIDAE,Nesokia,bunnii,,,,"(Khajuria, 1981)",Endangered,A2c,3.1,Decreasing,Global
4478321,14932,Nycteris javanica,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,NYCTERIDAE,Nycteris,javanica,,,,"É. Geoffroy, 1813",Vulnerable,A3c,3.1,Decreasing,Global
4480733,14937,Nycteris tragata,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,NYCTERIDAE,Nycteris,tragata,,,,"(K. Andersen, 1912)",Near Threatened,,3.1,Decreasing,Global
4481461,14941,Nycticebus pygmaeus,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,LORISIDAE,Nycticebus,pygmaeus,,,,"Bonhote, 1907",Vulnerable,A2cd,3.1,Decreasing,Global
4482609,14953,Nyctimene rabori,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PTEROPODIDAE,Nyctimene,rabori,,,,"Heaney &amp; Peterson, 1984",Endangered,C2a(i),3.1,Decreasing,Global
4483524,14960,Nyctimene minutus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PTEROPODIDAE,Nyctimene,minutus,,,,"K. Andersen, 1910",Vulnerable,"B2ab(ii,iii)",3.1,Decreasing,Global
4486408,15006,Nyctophilus howensis,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Nyctophilus,howensis,,,,"McKean, 1975",Critically Endangered,D,3.1,Unknown,Global
4908339,15613,Handleyomys saturatior,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Handleyomys,saturatior,,,,"(Merriam, 1901)",Near Threatened,,3.1,Decreasing,Global
4965956,15657,Otomys occidentalis,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,MURIDAE,Otomys,occidentalis,,,,"Dieterlen &amp; Van der Straeten, 1992",Vulnerable,B1ab(iii),3.1,Decreasing,Global
5074694,15733,Ovis ammon,ANIMALIA,CHORDATA,CETARTIODACTYLA,MAMMALIA,BOVIDAE,Ovis,ammon,,,,"(Linnaeus, 1758)",Near Threatened,,3.1,Decreasing,Global
5076068,15739,Ovis orientalis,ANIMALIA,CHORDATA,CETARTIODACTYLA,MAMMALIA,BOVIDAE,Ovis,orientalis,,,,"Gmelin, 1774",Vulnerable,A2cde,3.1,Decreasing,Global
5354225,16018,Papio papio,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,CERCOPITHECIDAE,Papio,papio,,,,"(Desmarest, 1820)",Near Threatened,,3.1,Unknown,Global
6238543,16657,Peromyscus dickeyi,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Peromyscus,dickeyi,,,,"Burt, 1932",Critically Endangered,B1ac(iv)+2ac(iv),3.1,Decreasing,Global
6289329,16686,Peromyscus polius,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Peromyscus,polius,,,,"Osgood, 1904",Near Threatened,,3.1,Decreasing,Global
6358582,16752,Petrogale coenensis,ANIMALIA,CHORDATA,DIPROTODONTIA,MAMMALIA,MACROPODIDAE,Petrogale,coenensis,,,,"Eldridge &amp; Close, 1992",Near Threatened,,3.1,Unknown,Global
